996,1,999,63,37,4620,-1,44027716
2563,1,999,51,18,4620,-1,3145842
1119,1,0,3,35,24,24,39874525
4524,1,0,3,49,24,24,36243824
1520,1,999,58,49,4620,-1,37407302
585,1,999,43,5,4620,-1,20846213
7912,1,0,7,60,24,24,50416394
1680,1,0,14,15,24,24,12762950
7616,1,999,25,9,4620,-1,13471505
2852,1,999,55,60,35420,-1,4834438
4934,1,999,16,42,4620,-1,16501385
4573,1,999,37,62,4620,-1,51088486
7374,1,999,29,13,4620,-1,25654545
6666,1,999,19,52,4620,-1,1036491
206,1,0,44,31,24,24,20283592
4577,1,999,4,39,4620,-1,29526582
4110,1,999,56,30,4620,-1,49049700
4807,1,999,40,10,4620,-1,47983037
1331,1,999,9,5,4620,-1,5092454
7124,1,0,30,20,24,24,26656249
2972,1,999,6,42,4620,-1,9497565
6090,1,999,29,21,4620,-1,5674549
697,1,999,55,3,9240,-1,4518157
3265,1,0,4,54,24,24,29496710
3759,1,999,2,28,56980,-1,5960575
1321,1,0,0,12,24,24,33673599
4281,1,999,22,12,4620,-1,11921795
1323,1,999,53,19,4620,-1,30109126
6641,1,999,18,12,4620,-1,5149679
7070,1,999,12,56,4620,-1,38116742
2699,1,0,29,54,24,24,35432278
4269,1,999,58,44,4620,-1,39841779
4030,1,0,30,21,24,24,18138597
1727,1,0,13,33,24,24,38525273
2696,1,0,27,49,24,24,28453303
4769,1,999,44,56,83160,-1,2761998
2538,1,999,22,0,4620,-1,50215572
6303,1,999,42,24,73920,-1,15036596
138,1,0,0,13,24,24,8519402
82,1,0,23,12,24,24,16954522
5154,1,0,25,21,24,24,370633
4743,1,999,6,2,4620,-1,27907430
5046,1,999,53,7,4620,-1,13133321
1968,1,999,35,59,4620,-1,16004877
7325,1,0,49,5,24,24,50262089
6911,1,0,28,12,24,24,27276750
6418,1,0,20,62,24,24,50318740
3294,1,0,63,6,24,24,50746428
6044,1,999,32,9,4620,-1,48925278
2355,1,999,33,42,4620,-1,14309541
4068,1,0,48,59,24,24,49400201
6175,1,0,56,37,24,24,7092944
6687,1,999,41,54,4620,-1,10571322
420,1,0,60,61,24,24,45297961
2623,1,0,17,34,24,24,21330002
2063,1,999,33,30,4620,-1,26628416
1356,1,999,24,15,4620,-1,31726101
6494,1,0,10,42,24,24,23898886
932,1,0,29,59,24,24,15751239
7188,1,0,7,6,24,24,2501857
5998,1,999,6,1,4620,-1,27910414
2848,1,999,18,48,4620,-1,45524503
2654,1,0,25,16,24,24,40888098
42,1,999,9,19,4620,-1,20179611
4530,1,999,29,2,4620,-1,38359200
528,1,0,46,29,24,24,6972224
5408,1,999,27,38,4620,-1,36210134
1978,1,999,34,48,4620,-1,8334903
6887,1,999,26,13,4620,-1,37248709
2917,1,999,0,59,4620,-1,41948689
4506,1,0,46,0,24,24,11680322
5073,1,0,8,6,24,24,22516164
7350,1,999,5,52,4620,-1,37358981
5793,1,0,30,42,24,24,25988506
