4180,1,0,63,40,24,24,10180612
5197,1,999,23,25,4620,-1,23775587
5024,1,999,5,17,4620,-1,21097700
2651,1,0,3,42,24,24,24670139
3738,1,999,49,46,4620,-1,30536444
2281,1,999,2,59,4620,-1,2040202
5968,1,999,18,38,4620,-1,4430419
3396,1,0,1,15,24,24,42616281
1495,1,0,45,25,24,24,19942514
824,1,999,25,55,4620,-1,23796331
294,1,0,42,19,24,24,31974670
5154,1,0,25,21,24,24,370633
2077,1,0,21,37,24,24,33633003
6136,1,999,4,48,4620,-1,30686426
4803,1,999,36,50,4620,-1,47395454
584,1,999,1,60,4620,-1,30527272
2532,1,0,6,39,24,24,20340277
7543,1,999,36,54,73920,-1,40686561
4010,1,999,18,2,4620,-1,16895517
7611,1,0,31,1,24,24,42461957
5140,1,999,3,42,4620,-1,21356167
6976,1,0,29,40,24,24,51379724
7614,1,999,60,51,4620,-1,11718085
3984,1,999,21,53,4620,-1,30084469
7687,1,0,30,7,24,24,11284168
3945,1,0,30,57,24,24,45187008
6125,1,999,60,54,4620,-1,40699467
3930,1,999,16,63,69300,-1,24489379
4031,1,999,6,8,18480,-1,48468545
5248,1,999,41,33,4620,-1,4058030
3857,1,0,19,17,24,24,18168246
6167,1,999,59,50,4620,-1,41901361
1638,1,0,10,56,24,24,12581749
287,1,0,6,12,24,24,16294963
2402,1,0,6,34,24,24,49305580
3355,1,0,48,43,24,24,29842396
2782,1,999,14,11,138600,-1,47383565
2318,1,999,30,13,4620,-1,44322093
6231,1,999,40,52,4620,-1,12597410
3467,1,999,25,40,4620,-1,3843365
2122,1,999,23,15,4620,-1,17932629
6716,1,0,3,43,24,24,24135164
6875,1,0,40,6,24,24,10880207
6254,1,999,10,9,4620,-1,13577502
986,1,999,50,13,4620,-1,43387805
356,1,999,14,61,4620,-1,1461331
566,1,0,27,17,24,24,29729853
7986,1,0,14,42,24,24,31418879
1795,1,0,32,59,24,24,20275038
2958,1,999,31,40,4620,-1,42256362
4697,1,999,46,9,4620,-1,8846998
1286,1,0,28,54,24,24,33608616
2695,1,999,37,56,4620,-1,24733761
1815,1,0,2,6,24,24,31460750
727,1,0,3,58,24,24,13422032
2608,1,0,5,50,24,24,5250377
5387,1,0,2,60,24,24,3551745
2900,1,999,49,4,4620,-1,13299334
3385,1,0,44,2,24,24,48803351
7082,1,999,9,52,4620,-1,42097735
1908,1,0,24,46,24,24,13187105
54,1,999,63,40,4620,-1,15483008
4612,1,0,12,47,24,24,17272536
7164,1,0,28,11,24,24,27576709
235,1,0,22,19,24,24,23078700
1941,1,999,25,26,4620,-1,37219643
6966,1,999,32,25,4620,-1,33393166
5981,1,0,13,4,24,24,47704143
3592,1,0,17,18,24,24,7463832
