0,0,-1,48,60,7874,-1,94931
1,0,-1,40,53,12958,-1,48920
2,0,-1,52,60,66925,-1,93607
3,0,-1,51,59,5081,-1,80477
4,1,999,41,45,4620,-1,49214
5,0,-1,25,3,7152,-1,88584
6,0,-1,62,29,59428,-1,33827
7,1,999,48,60,4620,-1,15546
8,0,-1,45,53,5463,-1,30927
9,1,999,34,55,4620,-1,6031
10,1,0,56,27,24,189,5206
11,0,-1,16,49,7759,-1,45655
12,1,999,44,46,4620,-1,44607
13,0,-1,37,7,5474,-1,15739
14,1,0,28,22,24,2625,41161
15,1,0,37,51,24,2592,8911
16,1,999,16,29,4620,-1,24761
17,1,0,5,49,24,171,268
18,0,-1,22,0,6576,-1,10778
19,0,-1,47,30,11395,-1,60098
20,1,999,35,45,8000,-1,24361
21,0,-1,53,26,4876,-1,24352
22,1,999,0,57,4620,-1,44791
23,0,-1,63,46,8719,-1,63023
24,1,0,52,49,24,1717,4234
25,1,0,25,12,24,581,15268
26,0,-1,23,11,16390,-1,37853
27,1,0,13,37,24,2020,41043
28,0,-1,33,4,5085,-1,1879
29,0,-1,1,28,14949,-1,88350
30,1,0,35,46,24,1013,27519
31,0,-1,18,41,5866,-1,50265
32,1,999,62,0,4620,-1,32077
33,0,-1,9,4,99429,-1,49831
34,1,999,59,0,4620,-1,726
35,1,0,41,24,24,3754,32347
36,1,999,53,15,4620,-1,38828
37,0,-1,49,8,53863,-1,83724
38,1,0,35,20,24,3914,13966
39,0,-1,39,23,5020,-1,54156
40,1,0,54,22,24,972,8242
41,1,0,40,59,24,236,18150
42,0,-1,35,46,7688,-1,48457
43,1,999,41,44,4620,-1,5978
44,1,0,8,27,24,3735,24756
45,0,-1,48,45,55117,-1,25856
46,0,-1,13,2,6299,-1,37915
47,0,-1,22,19,4895,-1,19067
48,1,999,7,47,4620,-1,44202
49,1,999,20,43,4620,-1,658
50,1,0,13,61,24,1505,50131
51,0,-1,26,28,8516,-1,14335
52,0,-1,16,30,10361,-1,64345
53,1,999,49,6,4620,-1,39021
54,0,-1,34,55,5020,-1,33857
55,0,-1,20,22,7501,-1,39801
56,0,-1,46,62,15040,-1,58361
57,1,999,2,28,4620,-1,33571
58,0,-1,47,9,7329,-1,100358
59,0,-1,4,40,5511,-1,74486
60,1,999,18,5,4620,-1,9523
61,0,-1,7,18,11116,-1,52994
62,0,-1,36,0,6378,-1,91983
63,0,-1,54,35,5599,-1,15249
64,1,999,4,34,4620,-1,27224
65,0,-1,61,20,7860,-1,85819
66,0,-1,19,60,9299,-1,27655
67,1,999,34,62,8000,-1,35250
68,1,999,6,16,4620,-1,8977
69,1,0,3,44,24,157,29913
70,0,-1,9,22,15903,-1,1373
71,1,0,32,46,24,1452,42811
72,1,0,47,27,24,412,17368
73,0,-1,60,28,6810,-1,44373
74,1,999,33,17,4620,-1,7692
75,1,0,50,23,24,2112,41068
76,0,-1,18,17,5786,-1,27484
77,1,0,34,36,24,2411,32461
78,1,999,37,16,4620,-1,46019
79,1,999,10,13,4620,-1,9043
80,1,0,31,5,24,263,33910
81,1,0,31,19,24,482,32738
82,0,-1,44,4,12998,-1,48921
83,0,-1,20,21,4881,-1,96525
84,0,-1,51,36,5220,-1,36986
85,1,999,9,63,4620,-1,37940
86,1,999,50,59,4620,-1,41781
87,0,-1,7,24,6394,-1,61486
88,1,0,4,40,24,2247,26249
89,0,-1,55,50,13723,-1,87604
90,1,0,59,16,24,3373,35827
91,1,999,30,27,4620,-1,33430
92,0,-1,29,40,7837,-1,95903
93,0,-1,61,16,10091,-1,82351
94,0,-1,38,61,26733,-1,25546
95,1,0,23,43,24,2066,48082
96,1,0,2,3,24,1028,37325
97,1,999,18,35,4620,-1,24289
98,0,-1,58,35,6202,-1,0
99,0,-1,45,48,9387,-1,34643
100,1,999,15,14,4620,-1,33907
101,1,0,9,42,24,1604,12937
102,1,0,17,35,24,1487,39398
103,0,-1,9,27,11428,-1,53974
104,0,-1,30,9,12220,-1,8418
105,1,999,46,10,4620,-1,12778
106,1,0,5,47,24,1497,9522
107,0,-1,9,33,7183,-1,83365
108,0,-1,59,46,9356,-1,92777
109,1,0,27,44,24,569,52112
110,0,-1,10,45,4939,-1,25069
111,0,-1,15,22,8553,-1,51832
112,0,-1,28,44,6050,-1,18598
113,1,999,38,54,8000,-1,34369
114,0,-1,2,48,5823,-1,15318
115,0,-1,34,38,9469,-1,2158
116,1,999,3,48,4620,-1,3033
117,0,-1,44,19,25427,-1,94228
118,0,-1,56,19,33499,-1,75098
119,1,0,25,52,24,2378,3747
120,1,0,37,5,24,1985,33323
121,0,-1,27,0,7901,-1,27239
122,1,999,36,48,4620,-1,29423
123,0,-1,34,8,5679,-1,66561
124,0,-1,31,33,7196,-1,60338
125,1,0,22,13,24,1206,50994
126,1,0,32,62,24,3081,32175
127,1,999,2,13,4620,-1,39537
128,0,-1,36,47,12189,-1,82063
129,0,-1,61,2,5927,-1,48792
130,0,-1,48,29,16398,-1,45439
131,1,0,44,4,24,322,29093
132,1,0,18,12,24,120,49075
133,0,-1,2,53,8369,-1,78657
134,0,-1,0,59,17395,-1,7182
135,0,-1,17,0,30561,-1,12994
136,1,999,52,2,4620,-1,33594
137,1,0,16,63,24,3748,22961
138,0,-1,26,35,20182,-1,79126
139,0,-1,23,7,8596,-1,77390
140,1,0,17,15,24,673,31083
141,1,0,13,46,24,995,47017
142,1,0,34,11,24,1363,8586
143,0,-1,26,54,6355,-1,49124
144,1,0,54,12,24,1845,31533
145,1,0,8,11,24,3766,6
146,1,0,42,55,24,621,47727
147,1,0,49,26,24,263,23801
148,0,-1,28,19,7291,-1,13796
149,1,999,19,48,4620,-1,21945
150,0,-1,60,57,8007,-1,29384
151,0,-1,27,1,7282,-1,83014
152,1,999,5,6,4620,-1,347
153,1,999,53,12,4620,-1,44889
154,1,999,30,9,4620,-1,15004
155,0,-1,17,8,9090,-1,63741
156,1,0,47,42,24,223,13577
157,0,-1,19,31,5498,-1,16350
158,0,-1,48,0,16486,-1,82413
159,0,-1,17,7,14652,-1,2472
160,1,999,50,0,4620,-1,27898
161,1,999,51,6,4620,-1,44297
162,1,999,4,51,4620,-1,23813
163,0,-1,4,46,6507,-1,88706
164,1,0,47,20,24,3963,43372
165,0,-1,3,51,19875,-1,60168
166,1,999,3,13,4620,-1,29356
167,1,0,47,38,24,2196,50199
168,1,999,25,35,8000,-1,33251
169,0,-1,50,31,19540,-1,2006
170,0,-1,8,54,4963,-1,4409
171,0,-1,21,45,14434,-1,97140
172,1,0,59,21,24,1110,20778
173,0,-1,50,5,14393,-1,92686
174,0,-1,40,47,26751,-1,15689
175,0,-1,57,1,8356,-1,34884
176,0,-1,11,47,13714,-1,36489
177,1,0,10,15,24,254,7128
178,0,-1,38,1,270664,-1,93090
179,1,0,36,2,24,2046,39894
180,1,0,39,2,24,2258,11107
181,1,0,26,56,24,2391,37782
182,0,-1,36,1,8651,-1,81567
183,1,999,18,21,4620,-1,23921
184,0,-1,41,8,9274,-1,22470
185,1,0,36,18,24,2181,6902
186,1,999,42,16,8000,-1,39246
187,0,-1,58,36,21997,-1,56744
188,1,999,49,16,4620,-1,11428
189,0,-1,12,37,10737,-1,96728
190,1,999,8,1,4620,-1,9932
191,1,999,19,56,4620,-1,34859
192,0,-1,25,30,11745,-1,95497
193,0,-1,56,54,12256,-1,40493
194,1,0,49,52,24,3230,17568
195,1,0,17,58,24,3624,18073
196,0,-1,53,31,5595,-1,3780
197,1,0,47,58,24,1956,1440
198,1,999,38,16,4620,-1,51370
199,0,-1,4,63,10097,-1,93832
200,1,0,10,18,24,2745,39623
201,0,-1,43,19,29811,-1,34057
202,0,-1,37,14,12427,-1,30059
203,0,-1,3,48,6664,-1,60533
204,1,999,57,36,4620,-1,39294
205,1,999,43,63,4620,-1,964
206,0,-1,33,52,164069,-1,84232
207,0,-1,15,5,5697,-1,13418
208,0,-1,55,12,11334,-1,51517
209,1,0,27,44,24,3268,29702
210,1,999,29,13,4620,-1,5702
211,0,-1,21,18,8191,-1,45678
212,0,-1,59,46,6181,-1,18362
213,1,999,2,36,8000,-1,34900
214,0,-1,29,8,6570,-1,68343
215,0,-1,34,37,10270,-1,85085
216,0,-1,63,37,13775,-1,86958
