0,3,75,93,8,-1,0
1,3,120,127,8,-1,0
2,3,49,25,8,-1,0
3,3,18,41,8,-1,0
4,3,10,113,8,-1,0
5,3,13,52,8,-1,0
6,3,14,88,8,-1,0
7,3,44,89,8,-1,0
8,3,14,70,8,-1,0
9,3,129,27,8,-1,0
10,3,100,65,8,-1,0
11,3,99,48,8,-1,0
12,3,87,123,8,-1,0
13,3,2,45,8,-1,0
14,3,75,113,8,-1,0
15,3,87,41,8,-1,0
16,3,70,111,8,-1,0
17,3,52,26,8,-1,0
18,3,24,42,8,-1,0
19,3,35,36,8,-1,0
20,3,42,113,8,-1,0
21,3,99,61,8,-1,0
22,3,116,125,8,-1,0
23,3,56,123,8,-1,0
24,3,121,36,8,-1,0
25,3,42,112,8,-1,0
26,3,131,93,8,-1,0
27,3,105,120,8,-1,0
28,3,58,98,8,-1,0
29,3,17,127,8,-1,0
30,3,47,119,8,-1,0
31,3,121,119,8,-1,0
32,3,70,63,8,-1,0
33,3,34,5,8,-1,0
34,3,114,26,8,-1,0
35,3,128,114,8,-1,0
36,3,138,87,8,-1,0
37,3,78,138,8,-1,0
38,3,102,40,8,-1,0
39,3,59,19,8,-1,0
40,3,42,73,8,-1,0
41,3,5,33,8,-1,0
42,3,106,65,8,-1,0
43,3,75,70,8,-1,0
44,3,67,56,8,-1,0
45,3,101,103,8,-1,0
46,3,131,50,8,-1,0
47,3,139,91,8,-1,0
48,3,10,76,8,-1,0
49,3,58,133,8,-1,0
50,3,116,7,8,-1,0
51,3,46,111,8,-1,0
52,3,20,58,8,-1,0
53,3,64,7,8,-1,0
54,3,55,40,8,-1,0
55,3,83,65,8,-1,0
56,3,97,56,8,-1,0
57,3,33,126,8,-1,0
58,3,16,40,8,-1,0
59,3,36,23,8,-1,0
60,3,44,35,8,-1,0
61,3,76,72,8,-1,0
62,3,77,5,8,-1,0
63,3,94,76,8,-1,0
64,3,31,77,8,-1,0
65,3,114,0,8,-1,0
66,3,3,114,8,-1,0
67,3,48,44,8,-1,0
68,3,31,120,8,-1,0
69,3,83,20,8,-1,0
70,3,68,108,8,-1,0
71,3,90,33,8,-1,0
72,3,115,55,8,-1,0
73,3,97,49,8,-1,0
74,3,22,31,8,-1,0
75,3,120,49,8,-1,0
76,3,35,139,8,-1,0
77,3,51,116,8,-1,0
78,3,8,25,8,-1,0
79,3,130,80,8,-1,0
80,3,137,67,8,-1,0
81,3,65,90,8,-1,0
82,3,80,36,8,-1,0
83,3,74,77,8,-1,0
84,3,47,90,8,-1,0
85,3,9,72,8,-1,0
86,3,143,69,8,-1,0
87,3,116,42,8,-1,1
88,3,36,33,8,-1,1
89,3,23,130,8,-1,1
90,3,67,118,8,-1,1
91,3,7,40,8,-1,1
92,3,86,30,8,-1,1
93,3,4,3,8,-1,1
94,3,69,90,8,-1,1
95,3,66,139,8,-1,1
96,3,86,142,8,-1,1
97,3,33,122,8,-1,1
98,3,19,30,8,-1,1
99,3,9,74,8,-1,1
100,3,28,91,8,-1,1
101,3,82,62,8,-1,1
102,3,10,28,8,-1,1
103,3,19,89,8,-1,1
104,3,127,138,8,-1,1
105,3,139,69,8,-1,1
106,3,68,94,8,-1,1
107,3,102,10,8,-1,1
108,3,28,80,8,-1,1
109,3,27,113,8,-1,1
110,3,69,128,8,-1,1
111,3,133,129,8,-1,1
112,3,57,30,8,-1,1
113,3,127,79,8,-1,1
114,3,119,111,8,-1,1
115,3,79,27,8,-1,1
116,3,108,119,8,-1,1
117,3,80,118,8,-1,1
118,3,63,11,8,-1,1
119,3,77,102,8,-1,1
120,3,20,31,8,-1,1
121,3,78,16,8,-1,1
122,3,11,72,8,-1,1
123,3,45,98,8,-1,1
124,3,69,60,8,-1,1
125,3,53,0,8,-1,1
126,3,28,48,8,-1,1
127,3,104,38,8,-1,1
128,3,86,39,8,-1,1
129,3,27,10,8,-1,1
130,3,137,38,8,-1,1
131,3,69,41,8,-1,1
132,3,42,72,8,-1,1
133,3,142,74,8,-1,1
134,3,90,93,8,-1,1
135,3,24,75,8,-1,1
136,3,33,70,8,-1,1
137,3,92,95,8,-1,1
138,3,36,143,8,-1,1
139,3,36,26,8,-1,1
140,3,94,129,8,-1,1
141,3,79,35,8,-1,1
142,3,5,95,8,-1,1
143,3,32,78,8,-1,1
144,3,58,54,8,-1,1
145,3,89,42,8,-1,1
146,3,64,138,8,-1,1
147,3,12,97,8,-1,1
148,3,2,8,8,-1,1
149,3,41,64,8,-1,1
150,3,120,123,8,-1,1
151,3,115,16,8,-1,1
152,3,140,7,8,-1,1
153,3,107,88,8,-1,1
154,3,133,92,8,-1,1
155,3,53,98,8,-1,1
156,3,131,66,8,-1,1
157,3,142,24,8,-1,1
158,3,31,15,8,-1,1
159,3,47,33,8,-1,1
160,3,22,0,8,-1,1
161,3,15,100,8,-1,1
162,3,2,17,8,-1,1
163,3,29,4,8,-1,1
164,3,117,85,8,-1,1
165,3,21,8,8,-1,1
166,3,66,26,8,-1,1
167,3,72,77,8,-1,1
168,3,29,65,8,-1,1
169,3,100,14,8,-1,1
170,3,111,113,8,-1,1
171,3,55,10,8,-1,1
172,3,24,84,8,-1,1
173,3,9,141,8,-1,1
174,3,47,100,8,-1,1
175,3,91,44,8,-1,1
176,3,90,0,8,-1,1
177,3,67,65,8,-1,1
178,3,102,29,8,-1,1
179,3,36,21,8,-1,1
180,3,54,112,8,-1,1
181,3,71,48,8,-1,1
182,3,46,76,8,-1,1
183,3,102,35,8,-1,1
184,3,56,19,8,-1,1
185,3,2,48,8,-1,1
186,3,88,106,8,-1,1
187,3,94,6,8,-1,1
188,3,56,142,8,-1,1
189,3,53,81,8,-1,1
190,3,109,96,8,-1,1
191,3,101,129,8,-1,1
192,3,88,105,8,-1,1
193,3,143,17,8,-1,1
194,3,18,91,8,-1,1
195,3,95,34,8,-1,1
196,3,17,43,8,-1,1
197,3,11,43,8,-1,2
198,3,107,62,8,-1,2
199,3,92,59,8,-1,2
200,3,137,133,8,-1,2
201,3,81,34,8,-1,2
202,3,66,130,8,-1,2
203,3,73,122,8,-1,2
204,3,117,120,8,-1,2
205,3,12,42,8,-1,2
206,3,26,17,8,-1,2
207,3,19,39,8,-1,2
208,3,118,27,8,-1,2
209,3,7,88,8,-1,2
210,3,88,113,8,-1,2
211,3,119,27,8,-1,2
212,3,117,54,8,-1,2
213,3,127,140,8,-1,2
214,3,46,121,8,-1,2
215,3,81,24,8,-1,2
216,3,125,123,8,-1,2
217,3,106,91,8,-1,2
218,3,49,87,8,-1,2
219,3,41,134,8,-1,2
220,3,121,78,8,-1,2
221,3,121,141,8,-1,2
222,3,56,90,8,-1,2
223,3,81,44,8,-1,2
224,3,75,25,8,-1,2
225,3,28,75,8,-1,2
226,3,123,41,8,-1,2
227,3,50,38,8,-1,2
228,3,23,113,8,-1,2
229,3,32,136,8,-1,2
230,3,123,102,8,-1,2
231,3,89,136,8,-1,2
232,3,63,134,8,-1,2
233,3,31,114,8,-1,2
234,3,46,64,8,-1,2
235,3,130,51,8,-1,2
236,3,4,38,8,-1,2
237,3,98,24,8,-1,2
238,3,91,40,8,-1,2
239,3,87,64,8,-1,2
240,3,141,91,8,-1,2
241,3,131,82,8,-1,2
242,3,41,30,8,-1,2
243,3,92,23,8,-1,2
244,3,42,39,8,-1,2
245,3,129,104,8,-1,2
246,3,1,3,8,-1,2
247,3,1,86,8,-1,2
248,3,43,41,8,-1,2
249,3,63,19,8,-1,2
