0,0,-1,46,26,4902,-1,110392028
1,0,-1,1,57,6637,-1,125728740
2,0,-1,29,50,18432,-1,189532524
3,0,-1,60,41,7224,-1,102895814
4,0,-1,20,39,34446,-1,139857770
5,0,-1,57,58,9465,-1,137477561
6,0,-1,21,22,10104,-1,26753251
7,0,-1,18,15,6763,-1,135299444
8,0,-1,42,24,83325,-1,141320026
9,0,-1,0,57,9071,-1,85842626
10,0,-1,42,17,6295,-1,146098871
11,0,-1,44,51,11752,-1,48664516
12,0,-1,3,39,10031,-1,44065734
13,0,-1,59,24,5481,-1,60579740
14,0,-1,40,35,11158,-1,152644369
15,0,-1,61,7,33462,-1,152081273
16,0,-1,45,33,5871,-1,180511506
17,0,-1,48,52,19650,-1,163254341
18,0,-1,58,24,25143,-1,162774357
19,0,-1,22,2,514469,-1,102450396
20,0,-1,33,15,10842,-1,31167778
21,0,-1,23,48,5009,-1,103686634
22,0,-1,17,38,9640,-1,113487414
23,0,-1,61,18,7310,-1,98624254
24,0,-1,37,19,37439,-1,190925021
25,0,-1,42,46,798039,-1,107267982
26,0,-1,19,9,5953,-1,155088203
27,0,-1,2,28,5010,-1,43424490
28,0,-1,16,6,5447,-1,19752414
29,0,-1,46,43,9070,-1,41564660
30,0,-1,54,30,5167,-1,63873404
31,0,-1,27,35,24283,-1,132812213
32,0,-1,60,25,7031,-1,35306381
33,0,-1,57,18,6835,-1,188153649
34,0,-1,29,2,12464,-1,199380803
35,0,-1,12,19,23218,-1,124064382
36,0,-1,17,55,23958,-1,113303510
37,0,-1,8,14,8167,-1,47661138
38,0,-1,62,57,5182,-1,32449780
39,0,-1,36,44,7075,-1,167492584
40,0,-1,28,5,6226,-1,8809978
41,0,-1,35,18,5451,-1,154840836
42,0,-1,60,58,5146,-1,155842056
43,0,-1,44,3,4917,-1,46408436
44,0,-1,43,45,13490,-1,5641687
45,0,-1,2,30,31909,-1,149518890
46,0,-1,31,32,6318,-1,143581040
47,0,-1,24,11,7835,-1,191880870
48,0,-1,15,61,6119,-1,126087216
49,0,-1,24,30,12837,-1,26963057
50,0,-1,55,42,15293,-1,142884631
51,0,-1,1,29,17980,-1,44950600
52,0,-1,54,40,21201,-1,117064448
53,0,-1,60,1,7315,-1,65207511
54,0,-1,20,56,8580,-1,140626066
55,0,-1,39,11,31709,-1,154500050
56,0,-1,28,25,9450,-1,103925265
57,0,-1,16,5,5613,-1,12546314
58,0,-1,45,50,25372,-1,64353861
59,0,-1,17,46,8320,-1,195635648
60,0,-1,44,38,7612,-1,51083155
61,0,-1,32,22,7336,-1,95978267
62,0,-1,0,7,9155,-1,124929165
63,0,-1,40,2,23431,-1,7131340
64,0,-1,4,57,17513,-1,117955954
65,0,-1,2,53,37355,-1,92300339
66,0,-1,39,19,9217,-1,135923213
67,0,-1,55,26,51213,-1,28076243
68,0,-1,35,41,10498,-1,149209612
69,0,-1,56,36,7015,-1,91443314
70,0,-1,21,5,5112,-1,9274604
71,0,-1,50,39,44380,-1,183279736
72,0,-1,30,62,23656,-1,63971315
73,0,-1,2,51,7291,-1,71458467
74,0,-1,31,43,5818,-1,109055524
75,0,-1,24,31,5469,-1,133082601
76,0,-1,38,48,43801,-1,120755909
77,0,-1,19,59,39644,-1,33796358
78,0,-1,31,10,5701,-1,191112330
79,0,-1,32,30,7609,-1,174034917
80,0,-1,4,38,5408,-1,153067466
81,0,-1,28,57,4919,-1,154821672
82,0,-1,36,22,9321,-1,154465501
83,0,-1,20,37,5674,-1,58009935
84,0,-1,28,57,6870,-1,107940433
85,0,-1,21,35,31930,-1,24724166
86,0,-1,29,30,7672,-1,110255155
87,0,-1,35,41,32202,-1,195084567
88,0,-1,62,63,11541,-1,195388054
89,0,-1,18,47,7465,-1,178545185
90,0,-1,41,39,18409,-1,68266826
91,0,-1,56,54,25831,-1,144417523
92,0,-1,37,57,15794,-1,51578789
93,0,-1,34,18,7597,-1,117928088
94,0,-1,41,1,6343,-1,159844072
95,0,-1,20,24,8195,-1,153068058
96,0,-1,2,50,19721,-1,63628162
97,0,-1,48,37,9308,-1,171017683
98,0,-1,10,34,6720,-1,131751605
99,0,-1,59,33,5703,-1,16242569
100,0,-1,45,28,10990,-1,100605041
101,0,-1,12,0,12872,-1,108994583
102,0,-1,53,1,9519,-1,73065371
103,0,-1,44,36,4969,-1,59836444
104,0,-1,58,59,14534,-1,150252122
105,0,-1,1,0,5060,-1,139542871
106,0,-1,35,17,10833,-1,152105579
107,0,-1,53,54,14515,-1,41750386
108,0,-1,58,8,17369,-1,76417098
109,0,-1,59,6,14433,-1,93755751
110,0,-1,44,21,6494,-1,32825724
111,0,-1,37,57,14277,-1,48958179
112,0,-1,10,23,10900,-1,82337777
113,0,-1,22,32,25766,-1,99511084
114,0,-1,9,61,5962,-1,34380589
115,0,-1,62,15,12383,-1,111230090
116,0,-1,16,63,5587,-1,175085338
117,0,-1,5,0,16351,-1,100260903
118,0,-1,40,0,9833,-1,23349656
119,0,-1,55,53,37926,-1,192348550
120,0,-1,18,15,12219,-1,161821628
121,0,-1,12,33,7641,-1,183981885
122,0,-1,25,2,11205,-1,182789708
123,0,-1,53,23,11247,-1,134663191
124,0,-1,59,36,7109,-1,7572715
125,0,-1,10,17,7295,-1,32860195
126,0,-1,48,35,37398,-1,147402221
127,0,-1,61,47,10751,-1,142811851
128,0,-1,3,47,11990,-1,138878080
129,0,-1,34,19,19476,-1,33492411
130,0,-1,63,18,5588,-1,26032332
131,0,-1,41,36,5723,-1,40033307
132,0,-1,28,12,720019,-1,57361164
133,0,-1,17,57,9236,-1,113788521
134,0,-1,30,36,16210,-1,7025132
135,0,-1,35,36,15233,-1,119562176
136,0,-1,42,45,11391,-1,182240911
137,0,-1,23,36,36135,-1,152856818
