0,1,0,11,24,24,24,13981414
1,1,0,11,25,24,24,29262040
2,1,0,21,19,24,24,6523351
3,1,0,20,1,24,24,1287103
4,1,999,8,58,4620,-1,19478145
7,1,999,32,36,4620,-1,10317769
8,1,0,61,8,24,24,7499989
10,1,999,32,34,4620,-1,26448875
11,1,999,62,12,4620,-1,43800415
12,1,999,13,44,4620,-1,51401576
16,1,0,61,27,24,24,230559
17,1,0,26,2,24,24,34728892
18,1,999,1,16,13860,-1,2206211
19,1,999,20,62,4620,-1,20895759
20,1,0,34,14,24,24,49502203
21,1,0,19,51,24,24,27236809
22,1,0,53,31,24,24,50362432
24,1,0,43,44,24,24,17479803
25,1,0,48,58,24,24,34493458
30,1,999,7,45,4620,-1,15952057
31,1,0,54,4,24,24,39221545
32,1,0,51,36,24,24,24773885
33,1,999,48,57,4620,-1,47591295
34,1,999,9,41,26180,-1,1385337
35,1,0,5,56,24,24,14210708
37,1,0,62,13,24,24,18305617
38,1,999,39,44,4620,-1,5840011
40,1,999,7,29,52360,-1,46082445
41,1,999,18,32,4620,-1,6355485
42,1,0,39,34,24,24,42293369
43,1,999,23,60,4620,-1,18074180
45,1,0,5,60,24,24,1592580
47,1,999,28,15,4620,-1,37242698
48,1,0,17,25,24,24,16625655
50,1,999,31,61,4620,-1,21925289
51,1,999,11,21,4620,-1,28673040
52,1,0,11,24,24,24,29011677
53,1,0,8,27,24,24,30468502
54,1,999,55,20,69300,-1,3949378
55,1,0,56,46,24,24,22069720
58,1,0,3,20,24,24,46349067
59,1,0,28,59,24,24,10846049
60,1,999,23,17,4620,-1,25339834
62,1,999,50,54,4620,-1,27423874
63,1,0,36,53,24,24,3830211
64,1,0,34,3,24,24,25347821
65,1,999,39,34,4620,-1,41629414
66,1,0,2,14,24,24,37710166
67,1,999,47,56,4620,-1,24578051
68,1,999,37,55,4620,-1,17739417
70,1,999,16,35,4620,-1,772671
71,1,0,48,55,24,24,12804714
75,1,0,27,15,24,24,19135670
76,1,0,5,36,24,24,12683076
78,1,999,44,19,4620,-1,2499651
79,1,999,35,34,4620,-1,46426871
80,1,999,55,20,4620,-1,49140043
81,1,0,41,8,24,24,43393660
82,1,999,59,47,4620,-1,33470657
83,1,999,7,8,4620,-1,13273519
84,1,999,52,53,4620,-1,34223446
85,1,0,26,15,24,24,21039498
86,1,999,23,0,4620,-1,941895
87,1,999,3,43,4620,-1,24789531
88,1,0,35,13,24,24,19778751
90,1,999,2,33,4620,-1,22935934
91,1,0,40,61,24,24,38138874
92,1,0,13,38,24,24,1204045
93,1,0,61,53,24,24,50211189
95,1,0,22,5,24,24,10992262
97,1,999,53,4,4620,-1,37712052
98,1,0,56,0,24,24,11313604
102,1,999,44,27,4620,-1,24465999
104,1,999,2,59,4620,-1,7209906
106,1,0,42,25,24,24,40159488
107,1,999,20,54,4620,-1,42573614
108,1,0,57,15,24,24,39001782
109,1,999,49,36,4620,-1,9279460
110,1,0,23,43,24,24,29801209
111,1,999,19,48,4620,-1,8959556
113,1,999,4,48,4620,-1,39370152
114,1,0,53,10,24,24,37913975
115,1,0,62,20,24,24,48354857
116,1,999,1,24,4620,-1,6032199
117,1,999,53,41,4620,-1,27066368
118,1,999,1,53,4620,-1,6508098
119,1,999,3,5,4620,-1,21947335
120,1,0,36,58,24,24,1733668
121,1,0,30,17,24,24,9284048
122,1,999,49,37,4620,-1,1913276
123,1,0,40,58,24,24,15469243
124,1,0,40,23,24,24,38962273
126,1,0,14,62,24,24,50380106
127,1,999,57,5,9240,-1,198587
130,1,999,16,53,138600,-1,35053006
132,1,999,31,39,4620,-1,29243090
133,1,999,8,28,4620,-1,10325688
134,1,0,17,20,24,24,22601349
135,1,0,51,55,24,24,45330547
136,1,999,60,58,4620,-1,22458356
137,1,999,5,54,4620,-1,23321731
140,1,0,34,15,24,24,33634633
141,1,0,48,10,24,24,28799066
142,1,999,7,15,4620,-1,49046142
143,1,0,37,9,24,24,5227238
145,1,0,25,13,24,24,22507071
146,1,999,18,22,4620,-1,4939915
147,1,0,26,28,24,24,47162163
149,1,999,0,15,4620,-1,27461586
150,1,0,7,42,24,24,25104183
151,1,0,13,9,24,24,41784926
152,1,0,26,6,24,24,4927275
153,1,999,13,61,4620,-1,20742146
154,1,0,61,27,24,24,273810
155,1,999,40,52,4620,-1,12305874
156,1,999,57,9,4620,-1,12548226
157,1,999,21,39,4620,-1,49291349
158,1,999,0,58,4620,-1,12648040
159,1,999,61,47,4620,-1,46233520
161,1,0,43,6,24,24,19556320
162,1,999,44,56,83160,-1,2761998
163,1,999,29,18,4620,-1,22444649
164,1,999,5,35,73920,-1,47768101
165,1,999,63,32,4620,-1,22680602
166,1,0,59,31,24,24,2249974
167,1,999,44,4,4620,-1,46553029
168,1,0,5,6,24,24,19948043
169,1,999,16,21,4620,-1,32195835
170,1,0,26,47,24,24,44320495
171,1,999,20,8,4620,-1,47101154
172,1,999,35,38,4620,-1,36096885
173,1,0,36,51,24,24,35720151
174,1,999,13,25,4620,-1,45721622
176,1,0,13,14,24,24,7723407
178,1,999,22,11,4620,-1,36216689
179,1,0,18,40,24,24,8485853
180,1,999,26,45,4620,-1,24156639
181,1,0,54,2,24,24,20624712
182,1,0,40,48,24,24,40456143
185,1,0,22,45,24,24,46978807
186,1,999,39,32,4620,-1,24667863
188,1,999,15,31,4620,-1,45462102
189,1,999,30,56,4620,-1,36433020
190,1,999,61,10,9240,-1,38179859
191,1,0,27,30,24,24,7880295
192,1,999,29,61,4620,-1,16761522
193,1,0,51,18,24,24,13624649
194,1,999,26,8,40040,-1,9966334
195,1,0,13,16,24,24,5716342
196,1,0,25,43,24,24,34229652
197,1,999,30,44,4620,-1,19234217
199,1,0,31,36,24,24,3258198
203,1,999,0,13,4620,-1,40347946
204,1,999,41,33,4620,-1,47272285
205,1,0,38,9,24,24,10290774
