5,0,-1,56,32,8918,-1,82158457
6,0,-1,27,40,26973,-1,35325075
9,0,-1,8,27,25555,-1,66352127
13,0,-1,18,31,5581,-1,104958785
14,0,-1,1,38,6309,-1,129226184
15,0,-1,51,29,10681,-1,67526073
23,0,-1,59,35,5138,-1,149284101
26,0,-1,9,0,6100,-1,21299978
27,0,-1,7,43,17570,-1,48638393
28,0,-1,7,48,5171,-1,58686945
29,0,-1,16,6,5447,-1,19752414
36,0,-1,57,60,57807,-1,4002688
39,0,-1,7,46,5484,-1,101218472
44,0,-1,63,62,6592,-1,130362256
46,0,-1,47,33,5169,-1,152971160
49,0,-1,41,52,5359,-1,111829798
56,0,-1,59,40,8265,-1,173477699
57,0,-1,26,7,6063,-1,61290947
61,0,-1,28,4,5488,-1,20017141
69,0,-1,0,43,31129,-1,103279571
72,0,-1,30,47,14266,-1,70230261
73,0,-1,13,28,9011,-1,114085484
74,0,-1,22,23,11824,-1,151178
77,0,-1,34,8,7356,-1,139269307
89,0,-1,58,26,8245,-1,120012130
94,0,-1,32,50,5893,-1,69202760
96,0,-1,45,43,11434,-1,179979450
99,0,-1,34,62,847300,-1,134266901
100,0,-1,16,54,17419,-1,94042204
101,0,-1,45,60,5345,-1,48985484
103,0,-1,50,46,10172,-1,198572028
105,0,-1,5,45,15608,-1,160623752
112,0,-1,44,12,6303,-1,58147264
125,0,-1,12,36,47452,-1,120954557
128,0,-1,62,31,5127,-1,108435314
129,0,-1,38,1,13882,-1,61093546
131,0,-1,30,2,10465,-1,96255956
138,0,-1,60,2,6282,-1,10059671
139,0,-1,43,30,5494,-1,87983211
144,0,-1,59,28,5280,-1,12197537
148,0,-1,0,39,19407,-1,60105036
160,0,-1,10,9,5141,-1,3715732
175,0,-1,11,12,18495,-1,24587142
177,0,-1,7,55,11114,-1,43049109
183,0,-1,10,18,5173,-1,84883979
184,0,-1,41,33,36946,-1,22657516
187,0,-1,53,16,7957,-1,131118702
198,0,-1,3,6,13840,-1,196232752
200,0,-1,36,48,29446,-1,6170974
201,0,-1,1,54,5837,-1,61012428
202,0,-1,48,6,73267,-1,77016931
208,0,-1,47,52,10006,-1,31126599
209,0,-1,43,27,55172,-1,44870873
210,0,-1,1,2,5519,-1,123055174
229,0,-1,46,60,4885,-1,61200747
230,0,-1,9,29,13942,-1,36206054
233,0,-1,48,14,5342,-1,193758405
237,0,-1,1,11,10767,-1,48957403
249,0,-1,11,19,8929,-1,39690338
250,0,-1,53,14,12544,-1,84791899
253,0,-1,6,32,16805,-1,160677564
257,0,-1,44,62,8743,-1,7723875
263,0,-1,32,58,21313,-1,182079044
266,0,-1,21,11,11935,-1,90847454
267,0,-1,57,37,13098,-1,26300241
273,0,-1,57,1,68823,-1,47894423
276,0,-1,16,39,7994,-1,100231759
277,0,-1,56,3,77808,-1,90400885
283,0,-1,12,0,11164,-1,38045175
285,0,-1,60,57,5690,-1,52520144
286,0,-1,42,39,6524,-1,28234566
287,0,-1,10,29,7331,-1,178512663
296,0,-1,23,45,5077,-1,165481698
297,0,-1,24,53,8830,-1,95475988
305,0,-1,40,50,7786,-1,41988880
308,0,-1,33,15,10842,-1,31167778
310,0,-1,53,49,6308,-1,61090806
312,0,-1,12,40,35840,-1,141564402
314,0,-1,12,61,15327,-1,75212955
315,0,-1,44,53,13121,-1,72757111
318,0,-1,49,22,369369,-1,87978195
