0,75,93,1460,1.26432198044313e-12
1,120,127,1460,1.21040955036733e-11
2,49,25,1460,4.74731365329717e-11
3,18,41,1460,5.30189225855793e-11
4,10,113,1460,5.43458611446113e-11
5,13,52,1460,5.7654991891809e-11
6,14,88,1460,7.79571962539194e-11
7,44,89,1460,8.70841176947579e-11
8,14,70,1460,9.17537157363313e-11
9,129,27,1460,9.30533428089575e-11
10,100,65,1460,9.32567356670688e-11
11,99,48,1460,9.53750411980536e-11
12,87,123,1460,9.7864827353078e-11
13,2,45,1460,1.18420606654013e-10
14,75,113,1460,1.25402355166671e-10
15,87,41,1460,1.30284005805947e-10
16,70,111,1460,1.30817578991582e-10
17,52,26,1460,1.45635059567439e-10
18,24,42,1460,1.50938372911469e-10
19,35,36,1460,1.61995528102921e-10
20,42,113,1460,1.70780500852175e-10
21,99,61,1460,1.77026615588716e-10
22,116,125,1460,1.78884906887333e-10
23,56,123,1460,1.79535497579764e-10
24,121,36,1460,1.81122672415768e-10
25,42,112,1460,1.8268586643444e-10
26,131,93,1460,1.90853777226607e-10
27,105,120,1460,1.9524337702137e-10
28,58,98,1460,2.05375716433309e-10
29,17,127,1460,2.30246710586357e-10
30,47,119,1460,2.32956987034072e-10
31,121,119,1460,2.34927410858177e-10
32,70,63,1460,2.41100472919697e-10
33,34,5,1460,2.4797874864646e-10
34,114,26,1460,2.54076981676121e-10
35,128,114,1460,2.5636004430396e-10
36,138,87,1460,2.6723001589346e-10
37,78,138,1460,2.7010282899198e-10
38,102,40,1460,2.7322899498472e-10
39,59,19,1460,2.78616907323226e-10
40,42,73,1460,2.82527556905166e-10
41,5,33,1460,2.90139690051205e-10
42,106,65,1460,2.90265367297593e-10
43,75,70,1460,3.01031422011988e-10
44,67,56,1460,3.05067304751105e-10
45,101,103,1460,3.12967651794338e-10
46,131,50,1460,3.15103276804507e-10
47,139,91,1460,3.31460414670914e-10
48,10,76,1460,3.31917160423245e-10
49,58,133,1460,3.37789574089697e-10
50,116,7,1460,3.51084050720374e-10
51,46,111,1460,3.65478980413059e-10
52,20,58,1460,3.66275010321715e-10
53,64,7,1460,3.75102171545905e-10
54,55,40,1460,3.76282782710291e-10
55,83,65,1460,3.85339538055973e-10
56,97,56,1460,3.92374355229208e-10
57,33,126,1460,3.93875598803106e-10
58,16,40,1460,3.98077126817498e-10
59,36,23,1460,4.0645309340448e-10
60,44,35,1460,4.08621358971573e-10
61,76,72,1460,4.2570436065148e-10
62,77,5,1460,4.26216395510437e-10
63,94,76,1460,4.28124646845163e-10
64,31,77,1460,4.41365610726052e-10
65,114,0,1460,4.49362103083217e-10
66,3,114,1460,4.60508298161244e-10
67,48,44,1460,4.89688511962072e-10
68,31,120,1460,4.90961049592897e-10
69,83,20,1460,4.98163510442851e-10
70,68,108,1460,4.98370900103851e-10
71,90,33,1460,5.10573361367506e-10
72,115,55,1460,5.13236120269767e-10
73,97,49,1460,5.21066301217843e-10
74,22,31,1460,5.31935606673528e-10
75,120,49,1460,5.40578692920235e-10
76,35,139,1460,5.45736122958829e-10
77,51,116,1460,5.54403190022867e-10
78,8,25,1460,5.56099610804495e-10
79,130,80,1460,5.5941495880063e-10
80,137,67,1460,5.59947421763241e-10
81,65,90,1460,5.73512126678111e-10
82,80,36,1460,5.87805137897135e-10
83,74,77,1460,6.09580164123713e-10
84,47,90,1460,6.32640384523597e-10
85,9,72,1460,6.39053254758437e-10
86,143,69,1460,6.39892139275844e-10
87,116,42,1460,6.42561559516253e-10
88,36,33,1460,6.5063887610961e-10
89,23,130,1460,6.61394938816784e-10
90,67,118,1460,6.64405641614962e-10
91,7,40,1460,6.66490418410604e-10
92,86,30,1460,6.67057520331582e-10
93,4,3,1460,6.84704071218789e-10
94,69,90,1460,6.85977052938824e-10
95,66,139,1460,6.89669876763332e-10
96,86,142,1460,6.92576884731011e-10
97,33,122,1460,7.05118852195596e-10
98,19,30,1460,7.35135730067782e-10
99,9,74,1460,7.35182803524026e-10
100,28,91,1460,7.38909156083878e-10
101,82,62,1460,7.41713579444081e-10
102,10,28,1460,7.42355954486129e-10
103,19,89,1460,7.46923634054042e-10
104,127,138,1460,7.57307327958756e-10
105,139,69,1460,7.68766161840517e-10
106,68,94,1460,7.71593455795028e-10
107,102,10,1460,7.80948417045124e-10
108,28,80,1460,7.96783528045353e-10
109,27,113,1460,7.9840689615196e-10
110,69,128,1460,8.05885802535045e-10
111,133,129,1460,8.06086530857897e-10
112,57,30,1460,8.0989770445683e-10
113,127,79,1460,8.14309286667481e-10
114,119,111,1460,8.24169177349177e-10
115,79,27,1460,8.25221224687311e-10
116,108,119,1460,8.26022139577276e-10
117,80,118,1460,8.32624635904722e-10
118,63,11,1460,8.35590041603496e-10
119,77,102,1460,8.3571105591318e-10
120,20,31,1460,8.39180946954343e-10
121,78,16,1460,8.40849168071145e-10
122,11,72,1460,8.58865867314762e-10
123,45,98,1460,8.60917559464269e-10
124,69,60,1460,8.64228910657516e-10
125,53,0,1460,8.64290417013081e-10
126,28,48,1460,8.68294991462903e-10
127,104,38,1460,8.71157368464992e-10
128,86,39,1460,8.75327588190089e-10
129,27,10,1460,8.79534223230394e-10
130,137,38,1460,8.96057450461285e-10
131,69,41,1460,9.03308761124322e-10
132,42,72,1460,9.07550479212205e-10
133,142,74,1460,9.19080811456752e-10
134,90,93,1460,9.239566889363e-10
135,24,75,1460,9.33255028812141e-10
136,33,70,1460,9.36695609965454e-10
137,92,95,1460,9.49377909620353e-10
138,36,143,1460,9.50248546516264e-10
139,36,26,1460,9.53615408860742e-10
140,94,129,1460,9.54320622525984e-10
141,79,35,1460,9.59392121302471e-10
142,5,95,1460,9.74305081058446e-10
143,32,78,1460,9.80466818845116e-10
144,58,54,1460,9.84694326078284e-10
145,89,42,1460,9.89987425370487e-10
146,64,138,1460,1.00087671484062e-09
147,12,97,1460,1.00986885520626e-09
148,2,8,1460,1.01295793974998e-09
149,41,64,1460,1.01730757151586e-09
150,120,123,1460,1.01921049378007e-09
151,115,16,1460,1.0265970296075e-09
152,140,7,1460,1.03422870267877e-09
153,107,88,1460,1.03768083015154e-09
154,133,92,1460,1.04368069742122e-09
155,53,98,1460,1.05354902579791e-09
156,131,66,1460,1.05875264111432e-09
157,142,24,1460,1.05969522046223e-09
158,31,15,1460,1.06409459021961e-09
159,47,33,1460,1.06862585447232e-09
160,22,0,1460,1.0729308552726e-09
161,15,100,1460,1.07622932787876e-09
162,2,17,1460,1.07850017805333e-09
163,29,4,1460,1.07973829877039e-09
164,117,85,1460,1.08320175051801e-09
165,21,8,1460,1.08585473945766e-09
166,66,26,1460,1.10026276978203e-09
167,72,77,1460,1.10521480856107e-09
168,29,65,1460,1.1096525920351e-09
169,100,14,1460,1.1110050657237e-09
170,111,113,1460,1.11291775795053e-09
171,55,10,1460,1.11348108511322e-09
172,24,84,1460,1.12049836076267e-09
173,9,141,1460,1.13223053155309e-09
174,47,100,1460,1.13250897548767e-09
175,91,44,1460,1.13471276819155e-09
176,90,0,1460,1.13742881779899e-09
177,67,65,1460,1.13827858250204e-09
178,102,29,1460,1.14562204167612e-09
179,36,21,1460,1.15872644812498e-09
180,54,112,1460,1.17128307053349e-09
181,71,48,1460,1.17345022587756e-09
182,46,76,1460,1.17735465821056e-09
183,102,35,1460,1.18380949487573e-09
184,56,19,1460,1.19514953489386e-09
185,2,48,1460,1.19774257179017e-09
186,88,106,1460,1.20026211192226e-09
187,94,6,1460,1.21465681957034e-09
188,56,142,1460,1.22014465198106e-09
189,53,81,1460,1.22235244148783e-09
190,109,96,1460,1.22494236975967e-09
191,101,129,1460,1.23771015658747e-09
192,88,105,1460,1.23969190468642e-09
193,143,17,1460,1.2495691148473e-09
194,18,91,1460,1.25151422558645e-09
195,95,34,1460,1.26023436131106e-09
196,17,43,1460,1.26922916621197e-09
197,11,43,1460,1.29222943456853e-09
198,107,62,1460,1.29459643005703e-09
199,92,59,1460,1.31853772344925e-09
200,137,133,1460,1.32529298646489e-09
201,81,34,1460,1.32757138615602e-09
202,66,130,1460,1.33843425231817e-09
203,73,122,1460,1.338715360788e-09
204,117,120,1460,1.33903732546514e-09
205,12,42,1460,1.34532518458741e-09
206,26,17,1460,1.36719169319122e-09
207,19,39,1460,1.38646227831885e-09
208,118,27,1460,1.39271572052735e-09
209,7,88,1460,1.39622025052688e-09
210,88,113,1460,1.40475453491717e-09
211,119,27,1460,1.40785361146811e-09
212,117,54,1460,1.43404244035139e-09
213,127,140,1460,1.4374916812443e-09
214,46,121,1460,1.43831369037173e-09
215,81,24,1460,1.44129219670219e-09
216,125,123,1460,1.44235312582452e-09
217,106,91,1460,1.4481680299383e-09
218,49,87,1460,1.4492500532981e-09
219,41,134,1460,1.45613410218459e-09
220,121,78,1460,1.46085654684214e-09
221,121,141,1460,1.46211598384127e-09
222,56,90,1460,1.4744390153254e-09
223,81,44,1460,1.47647605253098e-09
224,75,25,1460,1.47744572132069e-09
225,28,75,1460,1.47812873052544e-09
226,123,41,1460,1.48020284918005e-09
227,50,38,1460,1.49726453457788e-09
228,23,113,1460,1.49758183631832e-09
229,32,136,1460,1.5005974240978e-09
230,123,102,1460,1.51642920442896e-09
231,89,136,1460,1.52121737428956e-09
232,63,134,1460,1.52247570106567e-09
233,31,114,1460,1.52754608961914e-09
234,46,64,1460,1.53196699770319e-09
235,130,51,1460,1.53724255547161e-09
236,4,38,1460,1.54192592027869e-09
237,98,24,1460,1.55454271677513e-09
238,91,40,1460,1.56160373521175e-09
239,87,64,1460,1.56817847596358e-09
240,141,91,1460,1.57251833776684e-09
241,131,82,1460,1.59980828584594e-09
242,41,30,1460,1.6012808856658e-09
243,92,23,1460,1.60234381318958e-09
244,42,39,1460,1.61411795041033e-09
245,129,104,1460,1.63417568366242e-09
246,1,3,1460,1.64014712922267e-09
247,1,86,1460,1.64937152824507e-09
248,43,41,1460,1.64952851378075e-09
249,63,19,1460,1.65813074382015e-09
